Age,Rating,Order Status,Total Price,Unit Price,Quantity,Gender_Male,Loyalty Member_Yes,Product Type_Laptop,Product Type_Smartphone,Product Type_Smartwatch,Product Type_Tablet,Payment Method_Cash,Payment Method_Credit Card,Payment Method_Debit Card,Payment Method_PayPal,Payment Method_Paypal,Shipping Type_Express,Shipping Type_Overnight,Shipping Type_Same Day,Shipping Type_Standard
45,1,1,9117.44,1139.68,8,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
57,3,1,5913.81,844.83,7,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
20,3,0,1482.18,247.03,6,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
53,1,0,1139.68,1139.68,1,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True
65,1,0,4045.92,674.32,6,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
65,3,1,6743.2,674.32,10,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
64,5,1,41.5,20.75,2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
64,3,0,6743.2,674.32,10,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
76,3,0,6758.64,844.83,8,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
27,5,1,166.0,20.75,8,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
27,3,0,2783.76,463.96,6,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False
45,3,0,674.32,674.32,1,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False
69,5,1,3419.04,1139.68,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
69,2,0,3164.76,791.19,4,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
58,1,1,6743.2,674.32,10,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
28,2,1,2373.57,791.19,3,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
55,5,1,186.75,20.75,9,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
70,1,1,6291.28,786.41,8,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
63,1,1,6743.2,674.32,10,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
72,1,1,2697.28,674.32,4,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
59,3,0,3711.68,463.96,8,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
72,3,1,1855.84,463.96,4,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True
22,3,1,741.09,247.03,3,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True
29,3,1,1083.54,361.18,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
72,3,0,2528.26,361.18,7,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
35,2,1,7911.9,791.19,10,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
80,2,1,5538.33,791.19,7,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True
76,3,0,988.12,247.03,4,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
38,2,0,6329.52,791.19,8,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
47,3,1,494.06,247.03,2,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False
28,1,1,2167.08,361.18,6,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
46,5,0,11396.8,1139.68,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
32,2,1,1805.9,361.18,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
61,5,1,20.75,20.75,1,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
33,3,0,494.06,247.03,2,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
68,2,0,7911.9,791.19,10,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
49,3,0,3379.32,844.83,4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
20,2,0,2297.5,459.5,5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
60,1,0,1805.9,361.18,5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
65,2,1,2373.57,791.19,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
24,2,0,4747.14,791.19,6,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
50,5,1,7864.1,786.41,10,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
50,2,0,5538.33,791.19,7,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
44,3,1,463.96,463.96,1,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
76,2,0,7911.9,791.19,10,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
32,3,0,3711.68,463.96,8,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
77,2,1,7120.71,791.19,9,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
48,5,1,41.5,20.75,2,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
44,3,0,844.83,844.83,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
33,3,1,3247.72,463.96,7,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
28,3,1,3379.32,844.83,4,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
26,5,0,9117.44,1139.68,8,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
44,5,0,7077.69,786.41,9,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
60,1,1,1805.9,361.18,5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
45,2,1,1838.0,459.5,4,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
49,5,0,20.75,20.75,1,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
68,2,0,5394.56,674.32,8,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
79,3,0,6758.64,844.83,8,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
54,2,0,1139.68,1139.68,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
79,1,0,5504.87,786.41,7,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
30,4,0,4045.92,674.32,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
51,5,1,145.25,20.75,7,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
69,3,1,2783.76,463.96,6,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
21,3,1,1391.88,463.96,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
49,2,0,3164.76,791.19,4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
72,2,1,3419.04,1139.68,3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
52,3,1,4135.5,459.5,9,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
34,5,1,166.0,20.75,8,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
37,1,1,2528.26,361.18,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,1,0,3419.04,1139.68,3,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
48,3,1,2783.76,463.96,6,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
29,1,1,3419.04,1139.68,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
79,2,1,1378.5,459.5,3,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
30,5,1,41.5,20.75,2,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
62,2,0,1582.38,791.19,2,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
26,3,0,1838.0,459.5,4,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
73,5,0,62.25,20.75,3,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
65,1,1,4558.72,1139.68,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
40,4,1,1838.0,459.5,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
29,3,0,8448.3,844.83,10,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
69,2,0,5538.33,791.19,7,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
75,4,0,5698.4,1139.68,5,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
55,3,1,247.03,247.03,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
49,3,0,741.09,247.03,3,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
46,3,0,247.03,247.03,1,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
32,3,0,1976.24,247.03,8,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
66,5,1,83.0,20.75,4,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
61,5,0,145.25,20.75,7,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
76,3,0,927.92,463.96,2,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
38,1,1,7077.69,786.41,9,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
46,5,1,103.75,20.75,5,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
29,1,0,722.36,361.18,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
41,1,1,5394.56,674.32,8,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
64,5,1,41.5,20.75,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
38,5,1,1378.5,459.5,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
72,1,0,3250.62,361.18,9,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
47,3,0,4639.6,463.96,10,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
77,2,0,3676.0,459.5,8,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
74,3,0,988.12,247.03,4,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False
28,3,1,7977.76,1139.68,7,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
43,2,0,791.19,791.19,1,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False
72,4,1,11396.8,1139.68,10,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
74,3,1,1805.9,361.18,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
49,1,0,2297.5,459.5,5,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False
21,5,1,20.75,20.75,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
64,3,0,10257.12,1139.68,9,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
40,5,1,2022.96,674.32,3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
78,3,1,741.09,247.03,3,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
35,1,1,919.0,459.5,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
29,5,0,186.75,20.75,9,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
19,1,1,361.18,361.18,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
21,2,0,722.36,361.18,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
77,3,1,1235.15,247.03,5,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
43,2,0,1582.38,791.19,2,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False
63,3,1,463.96,463.96,1,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False
20,3,0,1855.84,463.96,4,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
42,3,1,6838.08,1139.68,6,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
48,3,0,7603.47,844.83,9,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
59,1,1,5394.56,674.32,8,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
69,5,0,103.75,20.75,5,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True
74,3,0,6758.64,844.83,8,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
34,3,1,927.92,463.96,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
31,3,1,3247.72,463.96,7,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
73,4,1,3250.62,361.18,9,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
67,3,1,494.06,247.03,2,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True
71,3,0,844.83,844.83,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
62,3,0,2297.5,459.5,5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
25,2,1,7911.9,791.19,10,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
36,5,0,145.25,20.75,7,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True
73,1,1,2757.0,459.5,6,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
74,2,0,2373.57,791.19,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
29,3,1,3932.05,786.41,5,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
57,1,0,361.18,361.18,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33,5,1,7864.1,786.41,10,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
18,5,1,124.5,20.75,6,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
65,3,0,1235.15,247.03,5,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
41,3,1,463.96,463.96,1,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
53,2,0,4747.14,791.19,6,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
59,2,0,1582.38,791.19,2,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
69,3,0,3216.5,459.5,7,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
66,5,1,166.0,20.75,8,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
72,2,0,3164.76,791.19,4,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
60,3,0,1689.66,844.83,2,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
54,3,0,1805.9,361.18,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
70,5,1,103.75,20.75,5,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
54,5,1,722.36,361.18,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
76,3,0,3611.8,361.18,10,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
19,5,1,145.25,20.75,7,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
77,2,0,7911.9,791.19,10,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
75,3,1,7864.1,786.41,10,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
48,3,1,3250.62,361.18,9,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
50,3,1,3379.32,844.83,4,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
32,3,1,927.92,463.96,2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
45,5,0,20.75,20.75,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
43,1,1,1378.5,459.5,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
31,3,1,494.06,247.03,2,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
66,3,1,5913.81,844.83,7,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
63,5,1,2297.5,459.5,5,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
68,3,1,3711.68,463.96,8,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
36,2,0,3932.05,786.41,5,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
44,5,0,166.0,20.75,8,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
36,2,1,7077.69,786.41,9,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
71,5,0,4135.5,459.5,9,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True
76,5,0,11396.8,1139.68,10,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False
27,5,1,6838.08,1139.68,6,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
37,2,0,4747.14,791.19,6,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
72,5,1,11396.8,1139.68,10,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
44,3,1,2470.3,247.03,10,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
67,3,0,927.92,463.96,2,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
73,5,1,3371.6,674.32,5,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
29,4,1,2528.26,361.18,7,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
56,3,0,7603.47,844.83,9,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False
41,2,0,1572.82,786.41,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
70,5,1,3932.05,786.41,5,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
52,3,0,7603.47,844.83,9,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
65,2,0,5698.4,1139.68,5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
40,1,0,11396.8,1139.68,10,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
25,3,0,674.32,674.32,1,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
47,3,0,844.83,844.83,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
22,3,1,3371.6,674.32,5,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
20,2,1,1572.82,786.41,2,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
78,3,1,4224.15,844.83,5,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
74,3,0,844.83,844.83,1,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False
43,1,0,2297.5,459.5,5,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True
36,1,1,1083.54,361.18,3,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
79,2,0,674.32,674.32,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
69,2,0,5538.33,791.19,7,True,True,False,True,False,False,False,False,False,False,True,True,False,False,False
18,2,1,786.41,786.41,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
25,2,0,2889.44,361.18,8,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False
50,2,0,791.19,791.19,1,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
31,5,1,3932.05,786.41,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
28,4,1,2279.36,1139.68,2,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False
56,3,1,1976.24,247.03,8,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True
37,3,0,2470.3,247.03,10,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
36,1,0,9117.44,1139.68,8,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
56,5,0,722.36,361.18,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,1,0,459.5,459.5,1,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
42,4,0,786.41,786.41,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
41,5,1,103.75,20.75,5,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
27,3,0,2783.76,463.96,6,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
54,3,0,1689.66,844.83,2,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
60,4,0,4718.46,786.41,6,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
31,3,0,741.09,247.03,3,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
62,5,1,62.25,20.75,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
62,3,0,2534.49,844.83,3,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
62,5,0,124.5,20.75,6,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
41,3,0,1235.15,247.03,5,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
49,2,0,7120.71,791.19,9,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
47,4,0,3419.04,1139.68,3,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
30,5,0,62.25,20.75,3,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
60,5,0,4718.46,786.41,6,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
41,3,0,3379.32,844.83,4,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False
18,3,1,2470.3,247.03,10,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
34,1,0,5698.4,1139.68,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
35,1,1,1444.72,361.18,4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
38,5,0,2022.96,674.32,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
51,2,0,7864.1,786.41,10,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
19,3,0,1729.21,247.03,7,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
54,4,0,3611.8,361.18,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
78,3,1,247.03,247.03,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
39,3,1,1378.5,459.5,3,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
32,5,0,83.0,20.75,4,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
69,5,0,207.5,20.75,10,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True
72,5,0,6291.28,786.41,8,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
69,2,0,3955.95,791.19,5,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
44,3,1,1855.84,463.96,4,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
49,3,0,247.03,247.03,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
65,3,0,463.96,463.96,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
45,5,0,207.5,20.75,10,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
25,3,1,1805.9,361.18,5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,2,1,7911.9,791.19,10,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
59,2,0,2359.23,786.41,3,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
45,2,1,791.19,791.19,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
23,3,1,463.96,463.96,1,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
21,3,1,3247.72,463.96,7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
60,3,1,494.06,247.03,2,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False
21,3,0,3247.72,463.96,7,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
73,5,1,145.25,20.75,7,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
60,5,1,62.25,20.75,3,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
24,2,0,2757.0,459.5,6,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False
78,5,0,3216.5,459.5,7,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
54,5,1,2528.26,361.18,7,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
37,5,0,83.0,20.75,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
42,3,1,2359.23,786.41,3,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
79,5,1,4045.92,674.32,6,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
67,3,0,741.09,247.03,3,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
73,5,1,124.5,20.75,6,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False
66,3,0,1689.66,844.83,2,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
42,4,1,6743.2,674.32,10,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
69,2,0,7120.71,791.19,9,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
31,2,1,3164.76,791.19,4,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
68,2,1,7911.9,791.19,10,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
31,5,0,62.25,20.75,3,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False
40,3,1,1729.21,247.03,7,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
20,1,0,1083.54,361.18,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,2,1,1582.38,791.19,2,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
54,3,1,459.5,459.5,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
56,1,0,7864.1,786.41,10,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
57,5,1,145.25,20.75,7,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
78,1,1,2697.28,674.32,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
58,3,1,1689.66,844.83,2,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
29,2,0,7911.9,791.19,10,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
48,3,0,3711.68,463.96,8,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True
52,5,0,103.75,20.75,5,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
25,3,0,3676.0,459.5,8,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
29,5,1,124.5,20.75,6,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
78,1,0,6068.88,674.32,9,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
73,4,1,3932.05,786.41,5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
63,1,0,6291.28,786.41,8,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
18,2,1,9117.44,1139.68,8,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
80,3,1,2319.8,463.96,5,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
37,2,0,11396.8,1139.68,10,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
19,3,1,741.09,247.03,3,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
61,5,0,186.75,20.75,9,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
53,1,1,2528.26,361.18,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,3,1,2470.3,247.03,10,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
31,4,1,3419.04,1139.68,3,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
67,3,0,3379.32,844.83,4,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
75,2,0,7120.71,791.19,9,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
75,3,0,4175.64,463.96,9,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
35,1,1,2279.36,1139.68,2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
39,3,0,494.06,247.03,2,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True
64,5,0,166.0,20.75,8,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
29,4,1,2167.08,361.18,6,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
32,2,0,791.19,791.19,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
29,3,1,4135.5,459.5,9,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
47,3,0,1729.21,247.03,7,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
49,3,0,2223.27,247.03,9,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
79,3,0,2783.76,463.96,6,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
38,3,1,5913.81,844.83,7,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
53,2,1,2373.57,791.19,3,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
34,5,0,62.25,20.75,3,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False
76,3,0,1855.84,463.96,4,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
23,3,0,2470.3,247.03,10,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
43,5,0,207.5,20.75,10,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
